UNITID,PREDDEG,CURROPER,TUITIONFEE_IN,EARN_2011,GRAD_DEBT_MDN,COMPL_RPY_3YR_RT,MD_INC_RPY_5YR_RT
123095,4,1,13932.234,26997,17105,0.62,0.697
123165,3,1,45564,34800,13487.5,0.62,0.697
123208,1,0,13932.234,31900,12000,0.557539683,0.557659208
123217,2,1,1362,20900,4500,0.62,0.697
123280,3,1,10360,26997,17105,0.62,0.697
123299,2,1,1183,19900,12552.5,0.62,0.699029126
123341,2,1,1150,21700,17105,0.62,0.602739726
123350,1,1,13932.234,10500,17105,0.62,0.697
123396,1,1,12000,14000,17105,0.62,0.697
123448,4,1,13932.234,29100,28000.5,0.62,0.821305842
123457,3,1,23300,26800,16676,0.62,0.697
123484,2,1,1146,19800,10500,0.62,0.62195122
123493,1,1,13932.234,22800,5500,0.816666667,0.697
123509,2,1,1447,29400,8000,0.62,0.697
123527,2,1,1238,19800,17105,0.62,0.697
123554,3,1,39890,41400,25000,0.62,0.863128492
123563,2,1,1416,23400,11747,0.62,0.53125
123572,3,1,7234,34700,18750,0.914742451,0.899543379
123581,1,1,13932.234,26997,9500,0.455598456,0.697
123633,3,1,13932.234,26997,12667,0.62,0.697
123642,1,1,13932.234,28500,20000,0.62,0.724637681
123651,3,1,29250,32300,25000,0.62,0.889855072
123679,1,1,13932.234,38100,9500,0.710009355,0.755274262
123800,2,1,1334,22200,6126,0.62,0.697
123916,4,1,13932.234,26997,17105,0.62,0.697
123943,4,1,13932.234,74800,17105,0.62,0.697
123952,3,1,37300,30600,39500,0.62,0.697
123961,3,1,46298,55000,22841.5,0.62,0.937815126
123970,4,1,13932.234,76400,17105,0.62,0.697
124113,2,1,1380,24500,17105,0.62,0.697
124283,4,1,13932.234,26997,17105,0.62,0.697
124292,3,1,24500,23900,15750,0.62,0.697
124344,1,1,13932.234,26997,10181,0.625766871,0.697
124487,2,1,9690,20000,28661.5,0.62,0.697
124681,1,1,13932.234,20800,9500,0.368759192,0.498253783
124706,1,1,13932.234,25600,9500,0.62,0.580952381
124779,1,1,13932.234,13200,17105,0.62,0.697
124937,1,1,13932.234,31700,9500,0.62,0.673913043
125028,2,1,1388,25500,11422.5,0.62,0.7
125082,1,1,13932.234,11000,6455,0.674418605,0.717391304
125091,2,1,1114,19400,9300,0.62,0.484848485
125170,2,1,1144,20200,17105,0.62,0.697
125231,3,1,11460,48300,31876,0.62,0.697
125462,2,1,1380,21400,8802.5,0.62,0.697
125471,1,1,1221,23700,13345.5,0.62,0.697
125499,2,1,1178,26000,17105,0.62,0.697
125532,1,1,13932.234,25300,13683,0.532767562,0.547826087
125718,4,1,13932.234,26997,17105,0.62,0.697
125727,3,1,38510,30500,23250,0.62,0.697
125763,3,1,40296,31000,26000,0.901408451,0.867924528
125897,3,1,33150,31700,31000,0.62,0.697
126012,4,1,13932.234,26997,17105,0.62,0.697
126030,4,1,13932.234,33800,14323,0.739811912,0.736035049
126049,4,1,13932.234,26997,17105,0.62,0.697
126076,3,1,13300,26997,17105,0.62,0.697
126119,2,1,1144,19700,4500,0.62,0.697
126164,1,1,13932.234,14700,9945,0.62,0.697
126182,3,1,7449,24300,17105,0.62,0.725806452
126207,1,1,1835,26900,9750,0.62,0.685643564
126289,1,1,3063,30400,11788,0.62,0.710702341
126359,2,1,10800,25900,28731,0.62,0.805031447
126401,1,1,14040,21100,9500,0.41680261,0.451428571
126562,3,1,7933,44500,22995,0.62,0.889380531
126580,3,1,7024,32400,21000,0.62,0.897820163
126605,2,1,14894,37000,21500,0.72107438,0.718562874
126614,3,1,10347,34500,19500,0.62,0.913198573
126669,3,1,25046,32700,25351,0.62,0.820734341
126678,3,1,44222,26600,18049.5,0.62,0.697
126687,1,1,13932.234,28700,9500,0.681818182,0.663003663
126702,3,1,17632,25200,28902,0.62,0.732876712
126711,1,1,1524,24600,11000,0.62,0.800925926
126748,2,1,3224,30900,16000,0.62,0.697
126775,3,1,16485,64300,26025,0.62,0.948220065
126784,2,1,13932.234,27400,20000,0.62,0.697
126818,3,1,9313,32600,21250,0.62,0.92125579
126827,3,1,11300,31200,35500,0.613914564,0.569376181
126854,1,1,13932.234,16400,9046.5,0.62,0.518867925
126863,2,1,2879,26700,10500,0.62,0.628992629
126872,2,1,17211,20700,27257.5,0.62,0.410041841
126915,1,1,13932.234,27700,4750,0.62,0.697
126924,2,0,13932.234,27900,21739,0.62,0.697
126942,2,1,3187,23500,14989,0.70260223,0.674698795
126951,1,1,13932.234,29400,12473.5,0.584435402,0.633640553
126979,4,1,13932.234,26997,17105,0.62,0.697
127024,3,1,15204,27100,38747.5,0.592614302,0.553275976
127060,3,1,40707,40100,24500,0.62,0.902116402
127158,1,1,13932.234,19600,17105,0.62,0.697
127185,3,1,6923,25100,20000,0.62,0.770459082
127200,1,1,3224,27500,14700,0.62,0.758648431
127219,1,1,13932.234,22100,12000,0.651162791,0.697
127228,1,0,13932.234,19500,12000,0.754285714,0.697
127273,4,1,13932.234,26997,17105,0.62,0.697
127316,1,1,13932.234,14600,6333,0.533980583,0.597014925
127389,2,1,3174,23400,17105,0.62,0.701754386
127556,3,1,6725,27900,22000,0.62,0.772881356
127565,3,1,5744,31100,25000,0.62,0.7763551
127617,1,1,3224,26400,11225,0.62,0.697
127653,3,1,28790,16300,25000,0.62,0.697
127680,3,1,12531,28200,34486,0.62,0.618066561
127699,2,1,12531,28200,34486,0.62,0.618066561
127714,3,1,10800,27900,30457,0.62,0.697
127732,2,1,3443,25500,8250,0.62,0.737556561
127741,3,1,6968,31800,22461,0.62,0.880586081
127778,1,1,3860,21900,9397.5,0.62,0.582352941
127787,1,1,15660,22000,9500,0.371716287,0.401960784
127820,2,1,3156,24400,10500,0.62,0.666301969
127839,2,1,13932.234,21900,13875,0.467181467,0.697
127884,1,1,3488,21100,12500,0.62,0.636893204
127909,1,1,3224,28400,11750,0.62,0.723744292
127918,3,1,32424,48400,25000,0.62,0.843850267
127945,3,1,22470,22900,29688,0.62,0.724137931
127954,1,1,13932.234,26997,17105,0.62,0.697
128106,3,1,7327,30400,21199,0.62,0.781847134
128151,1,1,2376,23700,17105,0.62,0.697
128179,2,1,13932.234,25100,18752,0.451612903,0.697
128188,2,1,13932.234,19900,13260,0.62,0.697
128258,1,1,4167,20500,6500,0.62,0.644171779
128337,1,1,13932.234,19700,8275,0.697278912,0.697
128391,3,1,7343,25600,20497.5,0.62,0.843853821
128498,3,1,28378,42500,29000,0.62,0.764573991
128540,1,1,13932.234,24000,9833,0.725,0.697
128577,1,1,3786,26600,5500,0.62,0.697
128674,1,1,13932.234,23900,9800,0.572415436,0.591137966
128683,2,1,19840,25800,24599,0.62,0.567164179
128726,1,1,10961,66100,20000,0.62,0.697
128744,3,1,29090,32300,28250,0.845614035,0.697
128771,3,1,8706,35200,22894,0.62,0.866247756
128780,3,1,13932.234,37100,18000,0.62,0.697
128896,1,1,13932.234,27800,7600,0.81120332,0.843434343
128902,3,1,46085,36100,24050,0.62,0.697
128957,1,1,13932.234,16200,9192,0.62,0.697
129002,1,1,18519,32100,13245,0.539893617,0.733333333
129020,3,1,12022,42900,21500,0.62,0.933056565
129154,2,1,19400,33600,33764,0.62,0.611825193
129181,1,1,13932.234,31500,11813,0.582005141,0.609261939
129215,3,1,9376,33300,23000,0.62,0.85989011
129242,3,1,42920,51900,26778,0.62,0.697
129349,1,1,13932.234,22200,12500,0.848837209,0.816666667
129367,2,1,3786,25200,10000,0.62,0.697
129428,4,1,13932.234,62900,27835.5,0.62,0.977485929
129482,1,1,13932.234,21300,12340,0.508990318,0.697
129491,4,1,13932.234,26997,17105,0.62,0.697
129525,3,1,33358,34200,27000,0.62,0.845869297
129534,3,1,13932.234,26997,17105,0.62,0.697
129543,2,1,3786,23800,6470.5,0.62,0.731182796
129613,2,0,13932.234,25100,19737.5,0.556701031,0.578544061
129686,3,0,29616,26997,27000,0.62,0.697
129695,2,1,3786,25700,4500,0.62,0.775510204
129729,2,1,3806,27300,5375,0.62,0.772222222
129756,2,1,3786,25100,5712.5,0.62,0.690909091
129774,3,1,29458,24400,26708,0.62,0.786585366
129808,2,1,4212,25400,10500,0.62,0.73553719
129923,1,1,13932.234,34400,11813,0.582005141,0.609261939
129932,1,1,13932.234,32600,6119.5,0.55786736,0.51226158
129941,3,1,33740,36500,27000,0.62,0.860294118
129969,1,1,13932.234,20700,10640,0.62,0.697
130004,2,1,3786,27200,3500,0.62,0.697
130040,2,1,3786,23700,17105,0.62,0.697
130110,3,1,12960,24700,24304.5,0.785714286,0.697
130129,1,1,13932.234,21100,9833,0.540123457,0.697
130174,1,1,18519,32000,12273,0.5800988,0.676037483
130183,3,1,20925,34200,25857,0.817901235,0.69047619
130217,2,1,3786,21400,17105,0.62,0.697
130226,3,1,39330,46100,26000,0.62,0.697
130253,3,1,35050,40600,25000,0.62,0.890295359
130314,3,1,33417,41800,27000,0.62,0.697
130396,2,1,3786,26300,6799.5,0.62,0.695945946
130448,2,1,19650,52400,22250,0.62,0.697
130493,3,1,9020,33200,24449.5,0.62,0.814159292
130509,1,1,13932.234,20500,13199.5,0.542222222,0.491071429
130581,4,1,13932.234,26997,17105,0.62,0.697
130590,3,1,47510,45100,21500,0.62,0.697
130606,2,1,3786,26000,8500,0.62,0.775510204
130697,3,1,47244,34800,18633,0.62,0.697
130776,3,1,8893,33600,24250,0.62,0.807246377
130785,0,0,13932.234,26997,17105,0.62,0.697
130794,3,1,44000,60200,12000,0.62,0.697
130837,1,1,13932.234,26997,17105,0.62,0.697
130873,1,1,13932.234,20800,9500,0.422628952,0.697
130891,2,0,3380,24400,5943,0.62,0.682608696
130907,2,1,3380,24000,8000,0.62,0.656862745
130916,2,0,3380,28200,7000,0.62,0.669354839
130934,3,1,7336,25800,29000,0.658536585,0.583783784
130943,3,1,12112,42500,24126.5,0.62,0.931212382
130989,3,1,22140,33700,24375,0.62,0.765957447
131061,1,1,13932.234,19900,9833,0.784482759,0.697
131098,3,1,23590,32300,30750,0.62,0.697
131113,3,1,9950,34300,18192,0.62,0.744347826
131159,3,1,40649,43300,23500,0.952061361,0.931034483
131283,3,1,38526,42600,26000,0.949494949,0.924686192
131308,3,0,31130,23700,27000,0.62,0.84
131399,3,1,5138,26700,20000,0.62,0.616740088
131405,4,1,13932.234,26997,17105,0.62,0.697
131450,3,1,13800,22700,16320.5,0.62,0.822222222
131469,3,1,47343,49100,25175,0.62,0.95482866
131496,3,1,44805,66000,17500,0.980066445,0.944020356
131520,3,1,22683,35000,27000,0.62,0.664841183
131742,1,1,13932.234,23600,9236,0.462569832,0.478571429
131803,3,1,15495,38900,39499.5,0.672795497,0.582449373
131830,1,1,8800,26997,17105,0.62,0.697
131876,3,1,21630,26900,30375,0.62,0.64673913
131973,4,1,13932.234,26997,17105,0.62,0.697
132268,1,1,13932.234,29800,11600,0.62,0.697
132338,2,1,17704,24000,31945,0.62,0.670164918
132374,1,1,13932.234,24300,17105,0.62,0.697
132408,3,1,9700,24200,19188,0.62,0.697
132471,3,1,28160,38900,29884,0.62,0.806646526
132523,4,0,13932.234,26997,17105,0.62,0.697
132602,3,1,14410,21800,35650,0.62,0.394785847
132657,3,1,33600,30300,19500,0.62,0.821052632
132666,1,1,13932.234,16300,6469.5,0.62,0.697
132675,1,1,13932.234,18200,17105,0.62,0.697
132693,2,1,2496,22900,8736,0.62,0.776639344
132709,2,1,2542,26100,7000,0.62,0.707446809
132806,1,1,13932.234,18600,13875,0.452471483,0.697
132842,3,1,12048,24800,18890,0.62,0.697
132851,2,1,2522,24000,10626,0.62,0.696476965
132879,3,0,12470,23600,23543,0.62,0.716981132
132903,3,1,6317,34700,18500,0.893150685,0.885696041
132976,1,1,2884,27500,17105,0.62,0.697
133021,2,1,3120,22900,5812,0.720588235,0.697
133085,3,0,17125,28400,19375,0.62,0.894736842
133155,1,1,13932.234,28200,17105,0.62,0.697
133386,2,1,3321,22700,9323,0.62,0.646836638
133465,3,1,16360,31600,27167,0.623390005,0.544868617
133492,3,1,37362,30100,27000,0.62,0.835483871
133508,2,1,3281,27500,9750,0.62,0.696610169
133526,3,1,11525,19600,31959,0.62,0.458715596
133553,3,1,31334,44500,26000,0.62,0.865552904
133650,3,1,5785,26700,27274.5,0.62,0.605011054
133669,3,1,4790,33800,17250,0.849742502,0.826901249
133702,2,1,2830,25700,9000,0.62,0.694132335
133711,3,1,16180,29600,23638,0.900530504,0.896174863
133809,2,1,14490,28000,12000,0.62,0.697
133845,1,1,13932.234,18100,9500,0.453867661,0.483516484
133854,1,1,13932.234,20600,9500,0.50473613,0.697
133863,1,1,13932.234,17400,9485,0.572421784,0.421875
133872,3,1,11830,50600,20730,0.62,0.697
133881,3,1,36020,37600,26158,0.62,0.697
133942,1,1,13932.234,42000,17105,0.62,0.697
133951,3,1,6496,34200,17750,0.843399482,0.823770492
133960,2,1,3276,21600,10500,0.62,0.697
133979,3,1,14776,21100,44500,0.62,0.403361345
133997,1,1,18184,19500,9500,0.361328588,0.440047962
134024,1,1,13932.234,26997,7073,0.684466019,0.697
134079,3,1,28580,30800,25000,0.62,0.879265092
134097,3,1,6507,34100,21000,0.902608401,0.889056036
134112,1,1,13932.234,20900,12270,0.449640288,0.470254958
134121,2,0,11103,20200,15525,0.449275362,0.697
134130,3,1,6263,38500,15132.5,0.909557662,0.911305147
134149,1,0,14796,21900,9500,0.290115533,0.381465517
134228,1,1,13932.234,14900,17105,0.62,0.697
134237,3,1,22088,28200,30843,0.62,0.715546504
134291,1,1,13932.234,19700,17105,0.62,0.697
134307,1,1,13932.234,36200,17105,0.62,0.697
134343,2,1,2765,23000,6985,0.62,0.706896552
134422,2,1,11085,23100,17105,0.62,0.697
134495,2,1,2506,26200,10000,0.744360902,0.654064272
134510,3,1,5700,26997,17105,0.62,0.697
134529,1,1,13932.234,26997,6333,0.677419355,0.697
134574,1,1,13932.234,21800,7917,0.745173745,0.697
134608,2,1,2764,23200,7750,0.62,0.721271394
134680,3,1,15600,23600,29375,0.62,0.538505419
134714,1,1,13932.234,15000,9500,0.62,0.697
134811,3,1,17704,23000,31535,0.62,0.556338028
134909,2,1,18048,30300,25833.5,0.561858455,0.540756526
134945,3,1,29900,36800,22334,0.62,0.79338843
135063,2,1,7410,24400,38291,0.62,0.615384615
135081,2,1,16284,27200,27500,0.566918959,0.616421569
135124,2,1,13932.234,18400,13971,0.62,0.697
135142,1,1,13932.234,13400,7150,0.870629371,0.697
135160,2,1,3100,24300,4500,0.62,0.697
135179,1,1,13932.234,25300,17105,0.62,0.697
135188,2,1,3172,23400,6375,0.62,0.697
135267,1,1,13932.234,25800,17105,0.62,0.697
135276,1,1,13932.234,18600,17105,0.62,0.697
135294,1,1,13932.234,24500,17105,0.62,0.697
135337,1,1,13932.234,16800,6333,0.62,0.697
135364,3,1,5832,37600,23361,0.62,0.648148148
135391,2,1,3074,24400,9750,0.653250774,0.616071429
135407,1,1,13932.234,24700,17105,0.62,0.697
135416,1,0,13932.234,15100,9150,0.62,0.697
135522,1,1,3251,24400,17105,0.62,0.697
135610,3,1,13932.234,29100,28000.5,0.62,0.821305842
135647,1,1,13932.234,24200,17105,0.62,0.697
135717,2,1,3426,23900,9500,0.62,0.740841248
135726,3,1,42852,43200,21250,0.62,0.909090909
135735,1,1,13932.234,24400,17105,0.62,0.697
135771,1,1,13932.234,13500,9500,0.62,0.52238806
135939,1,1,15995,19300,9500,0.481001341,0.697
135957,1,0,15552,19600,9500,0.280903666,0.292763158
136048,1,1,13932.234,14200,6580,0.530612245,0.697
136066,1,1,14624,22800,9504,0.455929487,0.493895671
136109,1,1,13932.234,15100,12999,0.77254902,0.697
136145,2,1,3054,22300,17105,0.62,0.697
136172,3,1,6353,34300,17479,0.62,0.850531108
136206,3,1,22130,38000,23474.5,0.62,0.753367876
136215,3,1,25430,39700,26500,0.62,0.7470726
136233,2,1,3064,22200,4744,0.62,0.775862069
136288,1,1,14436,20500,27500,0.62,0.367139959
136303,1,1,13932.234,23800,17105,0.62,0.697
136330,3,1,25532,33600,25000,0.62,0.697
136358,2,1,2378,26400,7500,0.62,0.745247148
136400,2,1,3095,23100,8298.5,0.62,0.646103896
136473,2,1,2704,22100,4500,0.62,0.744094488
136491,1,1,13932.234,24800,17105,0.62,0.697
136516,2,1,3366,25000,9000,0.832214765,0.697
136659,1,1,13932.234,17600,17105,0.62,0.697
136701,4,1,13932.234,26997,17105,0.62,0.697
136765,1,1,3030,19800,17105,0.62,0.697
136774,3,1,38540,27400,27000,0.841176471,0.697
136783,1,1,13932.234,16400,17105,0.62,0.697
136826,1,1,13932.234,23900,17105,0.62,0.697
136950,3,1,41460,34300,27000,0.62,0.697
137023,1,1,13932.234,19800,17105,0.62,0.697
137032,3,1,19920,37000,26068,0.62,0.76256212
137078,2,1,3232,25400,17826,0.62,0.620823621
137087,1,1,13932.234,23800,17105,0.62,0.697
137096,2,1,2532,26200,12432,0.62,0.682507583
137120,1,1,13932.234,20600,17105,0.62,0.697
137148,3,1,13663,33800,14323,0.739811912,0.736035049
137209,1,1,3131,25400,11143,0.62,0.636363636
137245,1,1,13932.234,24500,17105,0.62,0.697
137272,3,1,21100,26997,17105,0.62,0.697
137281,2,1,2998,24500,13000,0.62,0.735516373
137315,2,1,3175,22100,5977,0.62,0.697
137351,3,1,6410,33000,19735,0.62,0.80358718
137476,3,1,26370,40100,22747.5,0.62,0.769953052
137537,1,1,16100,25300,53831.5,0.62,0.697
137546,3,1,38330,33800,27000,0.62,0.88627451
137564,3,1,19986,27300,24250,0.62,0.854166667
137591,1,1,13932.234,13700,7666,0.62,0.697
137713,1,1,13932.234,18000,17105,0.62,0.697
137759,2,1,2024,22500,11000,0.62,0.572845156
137777,3,1,12500,26997,17105,0.62,0.697
137801,1,0,15156,20700,28332,0.328702555,0.353882632
137810,1,0,15156,19100,10736,0.62,0.342987805
137847,3,1,25772,35600,25975,0.62,0.870535714
137856,1,1,13932.234,15600,17105,0.62,0.697
137865,1,1,13932.234,18100,17105,0.62,0.697
137953,3,1,9840,23200,12000,0.62,0.697
137962,3,1,13320,21100,23000,0.62,0.697
138132,1,1,13932.234,26997,8500,0.784313725,0.697
138187,2,1,2378,25100,10500,0.62,0.714192708
138275,3,1,18430,33300,24375,0.62,0.791469194
138284,1,1,13932.234,18900,17105,0.62,0.697
138293,3,1,21050,28600,20412.5,0.62,0.692810458
138309,2,1,10764,27100,23203,0.711275849,0.649797571
138354,3,1,6357,30200,18334,0.62,0.840182648
138372,1,1,13932.234,19300,17105,0.62,0.697
138479,1,1,13932.234,33000,17105,0.62,0.697
138488,1,1,13932.234,21700,17105,0.62,0.697
138497,1,1,13932.234,18700,17105,0.62,0.697
138558,2,1,3848,26200,13500,0.62,0.635730858
138600,3,1,34788,26500,27000,0.88372093,0.817307692
138655,1,1,8930,19000,7287,0.675,0.697
138664,1,1,8450,19000,7287,0.675,0.697
138682,1,1,2534,18500,8232.5,0.62,0.697
138691,2,1,3241,24500,13934,0.749403341,0.527272727
138716,3,1,6024,22300,31750,0.62,0.509485095
138761,2,1,13560,18900,11622.5,0.62,0.697
138789,3,1,5085,32700,20500,0.62,0.782268579
138813,3,1,17596,22600,29771,0.62,0.553886349
138822,1,1,13932.234,16300,7917,0.488076312,0.697
138840,1,1,2544,17300,9500,0.62,0.697
138868,3,1,17400,23900,31250,0.62,0.7375
138901,2,1,3006,20400,10002.5,0.62,0.397058824
138929,4,1,13932.234,26997,17105,0.62,0.697
138938,1,1,13932.234,22500,7917,0.62,0.697
138947,3,1,21100,24300,31500,0.62,0.578947368
138956,1,1,2498,20100,8286,0.62,0.697
139010,1,1,2965,19500,15149.5,0.62,0.561643836
139074,2,1,13089,16700,21783.5,0.62,0.330097087
139092,1,1,13932.234,15500,17105,0.62,0.697
139144,3,1,29090,27300,23875,0.62,0.918781726
139153,3,1,8940,25800,46688,0.62,0.697
139199,3,1,23350,34600,28956,0.62,0.773462783
139205,3,1,13560,25600,21500,0.62,0.725099602
139214,1,1,12900,28400,17105,0.62,0.697
139250,2,1,4388,23000,16950,0.62,0.648484848
139278,1,1,2628,24000,8357.5,0.62,0.697
139287,3,1,8325,26997,17105,0.62,0.697
139311,3,1,5153,31300,28117.5,0.62,0.645909646
139348,4,1,13932.234,26997,17105,0.62,0.697
139357,1,1,1529,21700,8760.5,0.62,0.697
139366,3,1,5514,27900,24594,0.62,0.698033708
139384,1,1,2544,21900,6334,0.62,0.697
139393,3,1,29100,32300,21950,0.62,0.886639676
139463,2,1,3910,25400,13847,0.62,0.689102564
139506,1,1,13932.234,16500,14200,0.172413793,0.697
139579,2,1,16360,31600,27167,0.623390005,0.544868617
139621,2,1,4206,23200,13521,0.62,0.50729927
139630,3,1,16800,26000,26502,0.62,0.697
139658,3,1,44008,54500,19500,0.951656222,0.949191686
139700,2,1,2720,27100,9250,0.62,0.657142857
139719,3,1,6438,21000,35500,0.62,0.539726027
139746,1,1,13932.234,49000,17105,0.62,0.697
139755,3,1,10650,59400,22750,0.982370225,0.697
139764,3,1,5035,27700,20000,0.62,0.753424658
139861,3,1,8790,31200,21304,0.62,0.884169884
139904,2,1,4829,24600,10500,0.62,0.56017192
139931,3,1,6071,31600,21927,0.62,0.804949912
139940,3,1,8368,32400,23000,0.814257313,0.766743649
139959,3,1,10262,36900,18700,0.62,0.907296651
139968,2,1,3408,22900,16300,0.62,0.516917293
139986,1,1,4593,21700,6500,0.62,0.697
139995,2,1,10500,25600,11813,0.542253521,0.697
140003,2,1,9925,20700,16500,0.62,0.697
140012,1,1,2700,26200,10281.5,0.62,0.636363636
140146,4,1,13932.234,26997,17105,0.62,0.697
140164,3,1,5818,33300,22500,0.62,0.796827334
140234,3,1,25690,29300,27000,0.62,0.775280899
140243,1,1,3022,23100,17105,0.62,0.697
140252,3,1,7947,29600,8964,0.62,0.697
140331,1,1,2572,22400,17105,0.62,0.697
140340,3,1,11880,29300,22822,0.686295503,0.708928571
140447,3,1,33120,40500,26000,0.852365416,0.825531915
140553,3,1,25468,30400,27000,0.62,0.534682081
140562,4,1,13932.234,26997,17105,0.62,0.697
140599,1,0,2484,16800,17105,0.62,0.697
140678,1,1,2576,20100,5745.5,0.62,0.697
140696,3,1,31280,30900,27000,0.62,0.823943662
140720,3,1,13332,18100,37909,0.62,0.426751592
140818,3,1,20730,32600,23224,0.802222222,0.697
140827,1,1,18625,45100,9500,0.62,0.697
140872,3,1,18670,26600,17105,0.62,0.780141844
140942,1,1,2508,20200,7365,0.62,0.697
140951,3,1,33450,25000,27000,0.62,0.784730914
140960,3,1,5415,22000,32887,0.62,0.502314815
140988,3,1,19670,36000,27475,0.62,0.673684211
141006,1,1,2628,17900,17105,0.62,0.697
141015,1,1,16071,60100,24195.5,0.62,0.697
141060,3,1,24634,32200,27000,0.62,0.739130435
141097,3,0,5732,42000,26438,0.62,0.760752688
141158,1,1,2484,20600,17105,0.62,0.697
141167,3,1,14740,28700,20500,0.62,0.68627451
141185,3,1,19000,21600,22750,0.62,0.697
141237,3,1,16610,22700,20500,0.62,0.80952381
141255,1,1,2538,17700,3500,0.62,0.697
141264,3,1,5889,29300,25245,0.62,0.788446526
141325,3,1,19775,27100,27025,0.62,0.697
141334,3,1,5837,29700,23001,0.62,0.767195767
141361,3,1,25105,24500,26000,0.62,0.843137255
141468,2,0,13620,26900,11250,0.651348651,0.646017699
141486,3,1,20090,29500,24082,0.62,0.803212851
141565,3,1,6536,26600,19264,0.62,0.857142857
141574,3,1,9904,33700,19509,0.942450495,0.910979228
141608,1,1,13932.234,17100,17105,0.62,0.697
141644,3,1,20180,38200,25000,0.62,0.906354515
141680,2,1,2574,25700,5676,0.62,0.697
141796,2,1,2604,28100,10500,0.62,0.697
141802,2,1,2652,28500,7744,0.62,0.697
141811,2,1,2599,24100,7500,0.62,0.694444444
141839,2,1,2670,24900,13425,0.62,0.675
141848,1,1,13932.234,24900,7917,0.62,0.697
141936,4,1,13932.234,26997,17105,0.62,0.697
141945,1,1,13932.234,17100,9500,0.62,0.697
141981,3,1,6336,36200,12500,0.62,0.697
141990,2,1,2584,21400,9500,0.62,0.697
142054,2,1,13932.234,22800,13729.5,0.738372093,0.697
142090,3,1,11080,22500,19000,0.62,0.697
142115,3,1,6292,28500,24898,0.62,0.83684739
142179,1,1,2342,22800,11593,0.62,0.697
142276,3,1,6344,27900,23660,0.62,0.811397558
142285,3,1,6524,29900,25000,0.929324241,0.890637945
142294,3,1,24055,28400,26312.5,0.62,0.893939394
142328,3,1,5786,27900,22231,0.62,0.842576029
142337,2,1,18048,30300,25833.5,0.561858455,0.540756526
142407,1,1,13932.234,26997,14000,0.62,0.697
142416,1,1,13932.234,9400,14922,0.62,0.697
142443,2,1,2974,23500,15750,0.62,0.749003984
142461,3,1,26550,30500,26050,0.62,0.894197952
142489,1,1,13932.234,12700,18000,0.62,0.697
142522,3,1,3850,28800,11966.5,0.62,0.934497817
142559,2,1,2640,22400,12592,0.62,0.772256729
142832,4,1,13932.234,26997,17105,0.62,0.697
